userid,num,,Bins,,Bins,Frequency
252175,140,,,,,
252174,140,,,,,
252173,140,,,,,
252172,140,,,,,
252171,140,,,,,
252170,140,,,,,
252169,140,,,,,
252168,140,,,,,
252167,140,,,,,
252166,140,,,,,
252165,140,,,,,
252164,140,,,,,
252163,140,,,,,
252162,140,,,,,
252161,140,,,,,
252160,140,,,,,
252159,140,,,,,
252158,140,,,,,
252157,140,,,,,
252156,140,,,,,
252155,140,,,,,
252154,140,,,,,
252153,140,,,,,
252152,140,,,,,
252151,140,,,,,
252150,140,,,,,
252149,140,,,,,
252148,140,,,,,
252147,140,,,,,
252146,140,,,,,
252145,140,,,,,
252144,140,,,,,
252143,140,,,,,
252142,140,,,,,
252141,140,,,,,
252140,140,,,,,
252139,140,,,,,
252138,140,,,,,
252137,140,,,,,
252136,140,,,,,
252135,140,,,,,
252134,140,,,,,
252133,140,,,,,
252132,140,,,,,
252131,140,,,,,
252130,140,,,,,
252129,140,,,,,
252128,140,,,,,
252127,140,,,,,
252126,140,,,,,
252125,140,,,,,
252124,140,,,,,
252123,140,,,,,
252121,140,,,,,
252120,140,,,,,
252119,140,,,,,
252118,140,,,,,
252117,140,,,,,
252116,140,,,,,
252115,140,,,,,
252114,140,,,,,
252113,140,,,,,
252112,140,,,,,
252111,140,,,,,
252110,140,,,,,
252109,140,,,,,
252108,140,,,,,
252107,140,,,,,
252106,140,,,,,
252105,140,,,,,
252104,140,,,,,
252103,140,,,,,
252102,140,,,,,
252101,140,,,,,
252100,140,,,,,
252099,140,,,,,
252098,140,,,,,
252097,140,,,,,
252096,140,,,,,
252095,140,,,,,
252094,140,,,,,
252093,140,,,,,
252092,140,,,,,
252091,140,,,,,
252090,140,,,,,
252089,140,,,,,
252088,140,,,,,
252087,140,,,,,
252086,140,,,,,
252085,140,,,,,
252084,140,,,,,
252083,140,,,,,
252082,140,,,,,
252081,140,,,,,
252080,140,,,,,
252079,140,,,,,
252078,140,,,,,
252077,140,,,,,
252076,140,,,,,
252075,140,,,,,
252073,140,,,,,
252072,140,,,,,
252071,140,,,,,
252070,140,,,,,
252069,140,,,,,
252068,140,,,,,
252067,140,,,,,
252065,140,,,,,
252064,140,,,,,
252063,140,,,,,
252062,140,,,,,
252061,140,,,,,
252060,140,,,,,
252059,139,,,,,
252058,139,,,,,
252057,139,,,,,
252056,139,,,,,
252055,139,,,,,
252054,139,,,,,
252053,139,,,,,
252052,139,,,,,
252051,139,,,,,
252050,139,,,,,
252049,139,,,,,
252048,139,,,,,
252047,139,,,,,
252046,139,,,,,
252045,139,,,,,
252044,139,,,,,
252043,139,,,,,
252042,139,,,,,
252041,139,,,,,
252040,139,,,,,
252039,139,,,,,
252038,139,,,,,
252037,139,,,,,
252036,139,,,,,
252035,139,,,,,
252034,139,,,,,
252033,139,,,,,
252032,139,,,,,
252031,139,,,,,
252030,139,,,,,
252029,139,,,,,
252028,139,,,,,
252027,139,,,,,
252026,139,,,,,
252025,139,,,,,
252024,139,,,,,
252023,139,,,,,
252022,139,,,,,
252021,139,,,,,
252020,139,,,,,
252019,139,,,,,
252018,139,,,,,
252017,139,,,,,
252016,139,,,,,
252015,139,,,,,
252014,139,,,,,
252013,139,,,,,
252012,139,,,,,
252011,139,,,,,
252010,139,,,,,
252009,139,,,,,
252008,139,,,,,
252007,139,,,,,
252006,139,,,,,
252005,139,,,,,
252004,139,,,,,
252003,139,,,,,
252002,139,,,,,
252001,139,,,,,
252000,139,,,,,
251999,139,,,,,
251998,139,,,,,
251997,139,,,,,
251996,139,,,,,
251995,139,,,,,
251994,139,,,,,
251992,139,,,,,
251991,139,,,,,
251990,139,,,,,
251989,139,,,,,
251988,139,,,,,
251987,139,,,,,
251986,139,,,,,
251985,139,,,,,
251984,139,,,,,
251983,139,,,,,
251982,139,,,,,
251981,139,,,,,
251979,139,,,,,
251978,139,,,,,
251977,139,,,,,
251976,139,,,,,
251975,139,,,,,
251974,139,,,,,
251973,139,,,,,
251972,139,,,,,
251971,139,,,,,
251970,139,,,,,
251969,139,,,,,
251968,139,,,,,
251967,139,,,,,
251966,139,,,,,
251965,139,,,,,
251964,139,,,,,
251963,139,,,,,
251962,139,,,,,
251961,139,,,,,
251960,139,,,,,
251959,139,,,,,
251958,139,,,,,
251957,139,,,,,
251956,139,,,,,
251955,139,,,,,
251954,139,,,,,
251953,139,,,,,
251952,139,,,,,
251951,139,,,,,
251950,139,,,,,
251949,139,,,,,
251948,139,,,,,
251947,139,,,,,
251946,139,,,,,
251945,139,,,,,
251944,139,,,,,
251943,139,,,,,
251942,139,,,,,
251941,139,,,,,
251940,139,,,,,
251939,139,,,,,
251938,139,,,,,
251937,139,,,,,
251936,139,,,,,
251935,139,,,,,
251934,139,,,,,
251933,139,,,,,
251932,139,,,,,
251931,139,,,,,
251930,139,,,,,
251929,139,,,,,
251928,139,,,,,
251927,139,,,,,
251926,139,,,,,
251925,139,,,,,
251924,139,,,,,
251923,139,,,,,
251922,139,,,,,
251921,139,,,,,
251920,139,,,,,
251919,139,,,,,
251918,139,,,,,
251917,139,,,,,
251916,139,,,,,
251915,139,,,,,
251914,139,,,,,
251913,139,,,,,
251912,139,,,,,
251911,139,,,,,
251910,139,,,,,
251909,139,,,,,
251908,139,,,,,
251907,139,,,,,
251906,139,,,,,
251905,139,,,,,
251904,139,,,,,
251903,139,,,,,
251902,139,,,,,
251901,139,,,,,
251900,139,,,,,
251899,139,,,,,
251898,139,,,,,
251897,139,,,,,
251896,139,,,,,
251895,139,,,,,
251894,139,,,,,
251893,139,,,,,
251892,139,,,,,
251891,139,,,,,
251890,139,,,,,
251889,139,,,,,
251888,139,,,,,
251887,139,,,,,
251886,139,,,,,
251885,139,,,,,
251884,139,,,,,
251883,139,,,,,
251882,139,,,,,
251881,139,,,,,
251880,139,,,,,
251879,139,,,,,
251878,139,,,,,
251877,139,,,,,
251876,139,,,,,
251875,139,,,,,
251874,139,,,,,
251873,139,,,,,
251872,139,,,,,
251871,139,,,,,
251870,139,,,,,
251869,139,,,,,
251868,138,,,,,
251867,138,,,,,
251866,138,,,,,
251865,138,,,,,
251864,138,,,,,
251863,138,,,,,
251862,138,,,,,
251861,138,,,,,
251860,138,,,,,
251859,138,,,,,
251858,138,,,,,
251857,138,,,,,
251856,138,,,,,
251855,138,,,,,
251854,138,,,,,
251853,138,,,,,
251852,138,,,,,
251851,138,,,,,
251850,138,,,,,
251849,138,,,,,
251848,138,,,,,
251847,138,,,,,
251846,138,,,,,
251845,138,,,,,
251844,138,,,,,
251843,138,,,,,
251842,138,,,,,
251841,138,,,,,
251840,138,,,,,
251839,138,,,,,
251838,138,,,,,
251837,138,,,,,
251836,138,,,,,
251835,138,,,,,
251834,138,,,,,
251833,138,,,,,
251832,138,,,,,
251831,138,,,,,
251830,138,,,,,
251829,138,,,,,
251828,138,,,,,
251827,138,,,,,
251826,138,,,,,
251825,138,,,,,
251824,138,,,,,
251823,138,,,,,
251822,138,,,,,
251821,138,,,,,
251820,138,,,,,
251819,138,,,,,
251818,138,,,,,
251817,138,,,,,
251816,138,,,,,
251815,138,,,,,
251814,138,,,,,
251813,138,,,,,
251812,138,,,,,
251811,138,,,,,
251810,138,,,,,
251809,138,,,,,
251808,138,,,,,
251807,138,,,,,
251806,138,,,,,
251805,138,,,,,
251804,138,,,,,
251803,138,,,,,
251802,138,,,,,
251801,138,,,,,
251800,138,,,,,
251799,138,,,,,
251798,138,,,,,
251797,138,,,,,
251796,138,,,,,
251795,138,,,,,
251794,138,,,,,
251793,138,,,,,
251792,138,,,,,
251791,138,,,,,
251790,138,,,,,
251789,138,,,,,
251788,138,,,,,
251787,138,,,,,
251786,138,,,,,
251785,138,,,,,
251784,138,,,,,
251783,138,,,,,
251782,138,,,,,
251781,138,,,,,
251780,138,,,,,
251779,138,,,,,
251778,138,,,,,
251777,138,,,,,
251776,138,,,,,
251775,138,,,,,
251774,138,,,,,
251773,138,,,,,
251772,138,,,,,
251771,138,,,,,
251770,138,,,,,
251769,138,,,,,
251768,138,,,,,
251767,138,,,,,
251766,138,,,,,
251765,138,,,,,
251764,138,,,,,
251763,138,,,,,
251762,138,,,,,
251761,138,,,,,
251760,138,,,,,
251759,138,,,,,
251758,138,,,,,
251757,138,,,,,
251756,138,,,,,
251755,138,,,,,
251754,138,,,,,
251752,138,,,,,
251751,138,,,,,
251750,138,,,,,
251749,138,,,,,
251748,138,,,,,
251747,138,,,,,
251746,138,,,,,
251745,138,,,,,
251744,138,,,,,
251743,138,,,,,
251742,138,,,,,
251741,138,,,,,
251740,138,,,,,
251739,138,,,,,
251738,138,,,,,
251737,138,,,,,
251736,138,,,,,
251735,138,,,,,
251734,138,,,,,
251733,138,,,,,
251732,138,,,,,
251731,138,,,,,
251730,138,,,,,
251729,138,,,,,
251728,138,,,,,
251727,138,,,,,
251726,138,,,,,
251725,138,,,,,
251724,138,,,,,
251723,138,,,,,
251722,138,,,,,
251721,138,,,,,
251720,138,,,,,
251719,138,,,,,
251718,138,,,,,
251717,138,,,,,
251716,138,,,,,
251715,138,,,,,
251714,138,,,,,
251713,138,,,,,
251712,138,,,,,
251711,138,,,,,
251710,138,,,,,
251709,138,,,,,
251708,138,,,,,
251707,138,,,,,
251706,138,,,,,
251705,138,,,,,
251704,138,,,,,
251703,138,,,,,
251702,138,,,,,
251701,138,,,,,
251700,138,,,,,
251699,138,,,,,
251698,138,,,,,
251697,138,,,,,
251696,138,,,,,
251695,137,,,,,
251693,137,,,,,
251692,137,,,,,
251691,137,,,,,
251690,137,,,,,
251689,137,,,,,
251688,137,,,,,
251687,137,,,,,
251686,137,,,,,
251685,137,,,,,
251684,137,,,,,
251683,137,,,,,
251682,137,,,,,
251681,137,,,,,
251680,137,,,,,
251679,137,,,,,
251678,137,,,,,
251677,137,,,,,
251676,137,,,,,
251675,137,,,,,
251674,137,,,,,
251673,137,,,,,
251672,137,,,,,
251671,137,,,,,
251670,137,,,,,
251669,137,,,,,
251668,137,,,,,
251667,137,,,,,
251666,137,,,,,
251665,137,,,,,
251664,137,,,,,
251663,137,,,,,
251662,137,,,,,
251661,137,,,,,
251660,137,,,,,
251659,137,,,,,
251658,137,,,,,
251657,137,,,,,
251656,137,,,,,
251655,137,,,,,
251654,137,,,,,
251653,137,,,,,
251652,137,,,,,
251651,137,,,,,
251650,137,,,,,
251649,137,,,,,
251648,137,,,,,
251647,137,,,,,
251646,137,,,,,
251645,137,,,,,
251644,137,,,,,
251643,137,,,,,
251642,137,,,,,
251641,137,,,,,
251640,137,,,,,
251639,137,,,,,
251638,137,,,,,
251637,137,,,,,
251636,137,,,,,
251635,137,,,,,
251634,137,,,,,
251633,137,,,,,
251632,137,,,,,
251631,137,,,,,
251630,137,,,,,
251629,137,,,,,
251628,137,,,,,
251627,137,,,,,
251626,137,,,,,
251625,137,,,,,
251624,137,,,,,
251623,137,,,,,
251622,137,,,,,
251621,137,,,,,
251620,137,,,,,
251619,137,,,,,
251618,137,,,,,
251617,137,,,,,
251616,137,,,,,
251615,137,,,,,
251614,137,,,,,
251613,137,,,,,
251612,137,,,,,
251611,137,,,,,
251610,137,,,,,
251609,137,,,,,
251608,137,,,,,
251607,137,,,,,
251606,137,,,,,
251605,137,,,,,
251604,137,,,,,
251603,137,,,,,
251602,137,,,,,
251601,137,,,,,
251600,137,,,,,
251599,137,,,,,
251598,137,,,,,
251597,137,,,,,
251596,137,,,,,
251595,137,,,,,
251594,137,,,,,
251593,137,,,,,
251592,137,,,,,
251591,137,,,,,
251590,137,,,,,
251589,137,,,,,
251588,137,,,,,
251587,137,,,,,
251586,137,,,,,
251585,137,,,,,
251584,137,,,,,
251583,137,,,,,
251582,137,,,,,
251581,137,,,,,
251580,137,,,,,
251579,137,,,,,
251578,137,,,,,
251577,137,,,,,
251576,137,,,,,
251575,137,,,,,
251574,137,,,,,
251573,137,,,,,
251572,137,,,,,
251571,137,,,,,
251570,137,,,,,
251569,137,,,,,
251568,137,,,,,
251567,137,,,,,
251566,137,,,,,
251565,137,,,,,
251564,137,,,,,
251563,137,,,,,
251562,137,,,,,
251561,137,,,,,
251560,137,,,,,
251558,137,,,,,
251557,137,,,,,
251556,137,,,,,
251555,137,,,,,
251554,137,,,,,
251553,137,,,,,
251552,137,,,,,
251551,137,,,,,
251550,137,,,,,
251549,137,,,,,
251548,137,,,,,
251547,137,,,,,
251546,137,,,,,
251545,137,,,,,
251544,137,,,,,
251543,137,,,,,
251542,137,,,,,
251541,137,,,,,
251540,137,,,,,
251539,137,,,,,
251538,137,,,,,
251537,137,,,,,
251536,137,,,,,
251535,137,,,,,
251534,137,,,,,
251533,137,,,,,
251532,137,,,,,
251531,137,,,,,
251530,137,,,,,
251529,137,,,,,
251528,137,,,,,
251527,137,,,,,
251526,137,,,,,
251525,137,,,,,
251524,137,,,,,
251523,137,,,,,
251522,137,,,,,
251521,137,,,,,
251520,137,,,,,
251519,137,,,,,
251518,137,,,,,
251517,137,,,,,
251516,137,,,,,
251515,137,,,,,
251514,137,,,,,
251513,137,,,,,
251512,137,,,,,
251511,137,,,,,
251510,137,,,,,
251509,137,,,,,
251508,137,,,,,
251507,137,,,,,
251506,137,,,,,
251505,137,,,,,
251504,137,,,,,
251503,137,,,,,
251501,137,,,,,
251500,137,,,,,
251498,137,,,,,
251497,137,,,,,
251496,137,,,,,
251495,137,,,,,
251494,137,,,,,
251493,137,,,,,
251492,137,,,,,
251491,137,,,,,
251490,137,,,,,
251489,137,,,,,
251488,137,,,,,
251487,137,,,,,
251486,137,,,,,
251485,137,,,,,
251484,137,,,,,
251483,137,,,,,
251482,137,,,,,
251481,136,,,,,
251480,136,,,,,
251479,136,,,,,
251478,136,,,,,
251477,136,,,,,
251475,136,,,,,
251474,136,,,,,
251473,136,,,,,
251472,136,,,,,
251471,136,,,,,
251470,136,,,,,
251469,136,,,,,
251468,136,,,,,
251467,136,,,,,
251466,136,,,,,
251465,136,,,,,
251464,136,,,,,
251463,136,,,,,
251462,136,,,,,
251461,136,,,,,
251460,136,,,,,
251459,136,,,,,
251458,136,,,,,
251457,136,,,,,
251456,136,,,,,
251455,136,,,,,
251454,136,,,,,
251453,136,,,,,
251452,136,,,,,
251451,136,,,,,
251450,136,,,,,
251449,136,,,,,
251448,136,,,,,
251447,136,,,,,
251446,136,,,,,
251445,136,,,,,
251444,136,,,,,
251443,136,,,,,
251442,136,,,,,
251441,136,,,,,
251440,136,,,,,
251439,136,,,,,
251438,136,,,,,
251437,136,,,,,
251436,136,,,,,
251435,136,,,,,
251434,136,,,,,
251433,136,,,,,
251432,136,,,,,
251431,136,,,,,
251430,136,,,,,
251429,136,,,,,
251428,136,,,,,
251427,136,,,,,
251426,136,,,,,
251425,136,,,,,
251424,136,,,,,
251423,136,,,,,
251422,136,,,,,
251421,136,,,,,
251420,136,,,,,
251419,136,,,,,
251418,136,,,,,
251417,136,,,,,
251416,136,,,,,
251415,136,,,,,
251414,136,,,,,
251413,136,,,,,
251412,136,,,,,
251411,136,,,,,
251410,136,,,,,
251409,136,,,,,
251408,136,,,,,
251407,136,,,,,
251406,136,,,,,
251405,136,,,,,
251404,136,,,,,
251403,136,,,,,
251402,136,,,,,
251401,136,,,,,
251399,136,,,,,
251398,136,,,,,
251397,136,,,,,
251396,136,,,,,
251395,136,,,,,
251394,136,,,,,
251393,136,,,,,
251392,136,,,,,
251391,136,,,,,
251390,136,,,,,
251389,136,,,,,
251388,136,,,,,
251387,136,,,,,
251386,136,,,,,
251385,136,,,,,
251384,136,,,,,
251383,136,,,,,
251382,136,,,,,
251381,136,,,,,
251380,136,,,,,
251379,136,,,,,
251378,136,,,,,
251377,136,,,,,
251376,136,,,,,
251375,136,,,,,
251374,136,,,,,
251373,136,,,,,
251372,136,,,,,
251371,136,,,,,
251370,136,,,,,
251369,136,,,,,
251368,136,,,,,
251367,136,,,,,
251366,136,,,,,
251365,136,,,,,
251364,136,,,,,
251363,136,,,,,
251362,136,,,,,
251361,136,,,,,
251360,136,,,,,
251359,136,,,,,
251358,136,,,,,
251357,136,,,,,
251356,136,,,,,
251355,136,,,,,
251354,136,,,,,
251353,136,,,,,
251352,136,,,,,
251351,136,,,,,
251350,136,,,,,
251349,136,,,,,
251348,136,,,,,
251347,136,,,,,
251346,136,,,,,
251345,136,,,,,
251344,136,,,,,
251343,136,,,,,
251342,136,,,,,
251341,136,,,,,
251340,136,,,,,
251339,136,,,,,
251338,136,,,,,
251337,136,,,,,
251336,136,,,,,
251335,136,,,,,
251334,136,,,,,
251333,136,,,,,
251332,136,,,,,
251331,136,,,,,
251330,136,,,,,
251329,136,,,,,
251328,136,,,,,
251327,136,,,,,
251326,136,,,,,
251325,136,,,,,
251324,136,,,,,
251323,136,,,,,
251322,136,,,,,
251321,136,,,,,
251320,136,,,,,
251319,136,,,,,
251318,136,,,,,
251317,136,,,,,
251316,136,,,,,
251315,136,,,,,
251314,136,,,,,
251313,136,,,,,
251312,136,,,,,
251311,136,,,,,
251310,136,,,,,
251308,136,,,,,
251307,136,,,,,
251306,136,,,,,
251305,136,,,,,
251304,136,,,,,
251303,136,,,,,
251302,136,,,,,
251301,136,,,,,
251300,136,,,,,
251299,136,,,,,
251298,136,,,,,
251297,136,,,,,
251296,136,,,,,
251295,136,,,,,
251294,136,,,,,
251293,136,,,,,
251292,136,,,,,
251291,136,,,,,
251290,136,,,,,
251289,136,,,,,
251288,136,,,,,
251287,136,,,,,
251286,136,,,,,
251285,136,,,,,
251284,136,,,,,
251283,136,,,,,
251282,136,,,,,
251281,136,,,,,
251280,136,,,,,
251279,136,,,,,
251278,136,,,,,
251277,136,,,,,
251276,136,,,,,
251275,136,,,,,
251274,136,,,,,
251273,136,,,,,
251272,136,,,,,
251271,136,,,,,
251270,136,,,,,
251269,136,,,,,
251268,136,,,,,
251267,136,,,,,
251266,136,,,,,
251265,136,,,,,
251264,135,,,,,
251263,135,,,,,
251262,135,,,,,
251261,135,,,,,
251260,135,,,,,
251259,135,,,,,
251258,135,,,,,
251257,135,,,,,
251256,135,,,,,
251255,135,,,,,
251254,135,,,,,
251253,135,,,,,
251252,135,,,,,
251251,135,,,,,
251250,135,,,,,
251249,135,,,,,
251248,135,,,,,
251247,135,,,,,
251246,135,,,,,
251245,135,,,,,
251244,135,,,,,
251243,135,,,,,
251242,135,,,,,
251241,135,,,,,
251240,135,,,,,
251239,135,,,,,
251238,135,,,,,
251237,135,,,,,
251236,135,,,,,
251235,135,,,,,
251234,135,,,,,
251233,135,,,,,
251232,135,,,,,
251231,135,,,,,
251230,135,,,,,
251229,135,,,,,
251228,135,,,,,
251227,135,,,,,
251226,135,,,,,
251225,135,,,,,
251224,135,,,,,
251223,135,,,,,
251222,135,,,,,
251221,135,,,,,
251220,135,,,,,
251218,135,,,,,
251217,135,,,,,
251216,135,,,,,
251215,135,,,,,
251214,135,,,,,
251213,135,,,,,
251212,135,,,,,
251211,135,,,,,
251210,135,,,,,
251209,135,,,,,
251208,135,,,,,
251207,135,,,,,
251206,135,,,,,
251205,135,,,,,
251204,135,,,,,
251203,135,,,,,
251202,135,,,,,
251201,135,,,,,
251200,135,,,,,
251199,135,,,,,
251198,135,,,,,
251197,135,,,,,
251196,135,,,,,
251195,135,,,,,
251194,135,,,,,
251193,135,,,,,
251192,135,,,,,
251191,135,,,,,
251190,135,,,,,
251189,135,,,,,
251188,135,,,,,
251187,135,,,,,
251186,135,,,,,
251185,135,,,,,
251184,135,,,,,
251183,135,,,,,
251182,135,,,,,
251181,135,,,,,
251180,135,,,,,
251179,135,,,,,
251178,135,,,,,
251177,135,,,,,
251176,135,,,,,
251175,135,,,,,
251174,135,,,,,
251173,135,,,,,
251172,135,,,,,
251171,135,,,,,
251170,135,,,,,
251169,135,,,,,
251168,135,,,,,
251167,135,,,,,
251166,135,,,,,
251165,135,,,,,
251164,135,,,,,
251163,135,,,,,
251162,135,,,,,
251161,135,,,,,
251160,135,,,,,
251159,135,,,,,
251158,135,,,,,
251157,135,,,,,
251156,135,,,,,
251155,135,,,,,
251154,135,,,,,
251153,135,,,,,
251152,135,,,,,
251151,135,,,,,
251150,135,,,,,
251149,135,,,,,
251148,135,,,,,
251147,135,,,,,
251146,135,,,,,
251145,135,,,,,
251144,135,,,,,
251143,135,,,,,
251142,135,,,,,
251141,135,,,,,
251140,135,,,,,
251139,135,,,,,
251138,135,,,,,
251137,135,,,,,
251136,135,,,,,
251135,135,,,,,
251134,135,,,,,
251133,135,,,,,
251132,135,,,,,
251131,135,,,,,
251130,135,,,,,
251129,135,,,,,
251128,135,,,,,
251127,135,,,,,
251126,135,,,,,
251125,135,,,,,
251124,135,,,,,
251123,135,,,,,
251122,135,,,,,
251121,135,,,,,
251120,135,,,,,
251119,135,,,,,
251118,135,,,,,
251117,135,,,,,
251116,135,,,,,
251115,135,,,,,
251114,135,,,,,
251113,135,,,,,
251112,135,,,,,
251111,135,,,,,
251110,135,,,,,
251109,135,,,,,
251108,135,,,,,
251107,135,,,,,
251106,135,,,,,
251105,135,,,,,
251104,135,,,,,
251103,135,,,,,
251102,135,,,,,
251101,135,,,,,
251100,135,,,,,
251099,135,,,,,
251098,135,,,,,
251097,135,,,,,
251096,135,,,,,
251095,135,,,,,
251094,135,,,,,
251093,135,,,,,
251092,135,,,,,
251091,135,,,,,
251090,135,,,,,
251089,135,,,,,
251087,135,,,,,
251086,135,,,,,
251085,135,,,,,
251084,135,,,,,
251083,135,,,,,
251082,135,,,,,
251081,135,,,,,
251080,135,,,,,
251079,135,,,,,
251078,135,,,,,
251077,135,,,,,
251076,135,,,,,
251075,135,,,,,
251074,135,,,,,
251073,135,,,,,
251072,135,,,,,
251071,135,,,,,
251070,135,,,,,
251069,135,,,,,
251068,135,,,,,
251067,135,,,,,
251066,135,,,,,
251065,134,,,,,
251064,134,,,,,
251063,134,,,,,
251062,134,,,,,
251061,134,,,,,
251060,134,,,,,
251059,134,,,,,
251058,134,,,,,
251057,134,,,,,
251056,134,,,,,
251055,134,,,,,
251054,134,,,,,
251053,134,,,,,
251052,134,,,,,
251051,134,,,,,
251050,134,,,,,
251049,134,,,,,
251048,134,,,,,
251047,134,,,,,
251046,134,,,,,
251045,134,,,,,
251044,134,,,,,
251043,134,,,,,
251042,134,,,,,
251041,134,,,,,
251040,134,,,,,
251039,134,,,,,
251038,134,,,,,
251037,134,,,,,
251036,134,,,,,
251035,134,,,,,
251034,134,,,,,
251033,134,,,,,
251032,134,,,,,
251031,134,,,,,
251030,134,,,,,
251029,134,,,,,
251028,134,,,,,
251027,134,,,,,
251026,134,,,,,
251025,134,,,,,
251024,134,,,,,
251023,134,,,,,
251022,134,,,,,
251021,134,,,,,
251020,134,,,,,
251019,134,,,,,
251018,134,,,,,
251016,134,,,,,
251015,134,,,,,
251014,134,,,,,
251013,134,,,,,
251012,134,,,,,
251011,134,,,,,
251010,134,,,,,
251009,134,,,,,
251008,134,,,,,
251007,134,,,,,
251006,134,,,,,
251004,134,,,,,
251003,134,,,,,
251002,134,,,,,
251001,134,,,,,
251000,134,,,,,
250999,134,,,,,
250998,134,,,,,
250997,134,,,,,
250996,134,,,,,
250995,134,,,,,
250994,134,,,,,
250993,134,,,,,
250992,134,,,,,
250991,134,,,,,
250989,134,,,,,
250988,134,,,,,
250987,134,,,,,
250986,134,,,,,
250985,134,,,,,
250984,134,,,,,
250983,134,,,,,
250982,134,,,,,
250981,134,,,,,
250980,134,,,,,
250979,134,,,,,
250978,134,,,,,
250977,134,,,,,
250976,134,,,,,
250975,134,,,,,
250974,134,,,,,
250973,134,,,,,
250972,134,,,,,
250971,134,,,,,
250970,134,,,,,
250969,134,,,,,
250968,134,,,,,
250967,134,,,,,
250966,134,,,,,
250965,134,,,,,
250964,134,,,,,
250963,134,,,,,
250962,134,,,,,
250961,134,,,,,
250960,134,,,,,
250959,134,,,,,
250958,134,,,,,
250957,134,,,,,
250956,134,,,,,
250955,134,,,,,
250954,134,,,,,
250953,134,,,,,
250952,134,,,,,
250951,134,,,,,
250950,134,,,,,
250949,134,,,,,
250948,134,,,,,
250947,134,,,,,
250946,134,,,,,
250945,134,,,,,
250944,134,,,,,
250943,134,,,,,
250942,134,,,,,
250941,134,,,,,
250940,134,,,,,
250939,134,,,,,
250938,134,,,,,
250937,134,,,,,
250936,134,,,,,
250935,134,,,,,
250934,134,,,,,
250933,134,,,,,
250932,134,,,,,
250931,134,,,,,
250930,134,,,,,
250929,134,,,,,
250928,134,,,,,
250927,134,,,,,
250926,134,,,,,
250925,134,,,,,
250924,134,,,,,
250923,134,,,,,
250922,134,,,,,
250921,134,,,,,
250920,134,,,,,
250919,134,,,,,
250918,134,,,,,
250917,134,,,,,
250916,134,,,,,
250915,134,,,,,
250914,134,,,,,
250912,134,,,,,
250911,134,,,,,
250910,134,,,,,
250909,134,,,,,
250908,134,,,,,
250907,134,,,,,
250906,134,,,,,
250905,134,,,,,
250904,134,,,,,
250903,134,,,,,
250902,134,,,,,
250901,134,,,,,
250900,134,,,,,
250899,134,,,,,
250898,134,,,,,
250897,134,,,,,
250896,134,,,,,
250895,134,,,,,
250894,134,,,,,
250893,134,,,,,
250892,134,,,,,
250891,134,,,,,
250890,134,,,,,
250889,134,,,,,
250888,134,,,,,
250887,134,,,,,
250886,134,,,,,
250885,134,,,,,
250884,134,,,,,
250883,134,,,,,
250882,134,,,,,
250881,134,,,,,
250880,134,,,,,
250879,134,,,,,
250878,134,,,,,
250877,134,,,,,
250875,134,,,,,
250874,134,,,,,
250873,134,,,,,
250872,134,,,,,
250871,134,,,,,
250870,134,,,,,
250869,134,,,,,
250868,134,,,,,
250867,134,,,,,
250865,134,,,,,
250864,134,,,,,
250863,134,,,,,
250862,134,,,,,
250861,134,,,,,
250860,134,,,,,
250858,134,,,,,
250857,133,,,,,
250856,133,,,,,
250855,133,,,,,
250854,133,,,,,
250853,133,,,,,
250852,133,,,,,
250851,133,,,,,
250850,133,,,,,
250849,133,,,,,
250848,133,,,,,
250847,133,,,,,
250846,133,,,,,
250845,133,,,,,
250844,133,,,,,
250843,133,,,,,
250842,133,,,,,
250841,133,,,,,
250840,133,,,,,
250839,133,,,,,
250838,133,,,,,
250837,133,,,,,
250836,133,,,,,
250835,133,,,,,
250834,133,,,,,
250833,133,,,,,
250832,133,,,,,
250831,133,,,,,
250830,133,,,,,
250829,133,,,,,
250828,133,,,,,
250827,133,,,,,
250826,133,,,,,
250825,133,,,,,
250824,133,,,,,
250823,133,,,,,
250822,133,,,,,
250821,133,,,,,
250820,133,,,,,
250819,133,,,,,
250818,133,,,,,
250817,133,,,,,
250816,133,,,,,
250815,133,,,,,
250814,133,,,,,
250813,133,,,,,
250812,133,,,,,
250811,133,,,,,
250810,133,,,,,
250809,133,,,,,
250808,133,,,,,
250807,133,,,,,
250806,133,,,,,
250805,133,,,,,
250804,133,,,,,
250803,133,,,,,
250802,133,,,,,
250801,133,,,,,
250800,133,,,,,
250799,133,,,,,
250798,133,,,,,
250797,133,,,,,
250796,133,,,,,
250795,133,,,,,
250794,133,,,,,
250793,133,,,,,
250792,133,,,,,
250791,133,,,,,
250790,133,,,,,
250789,133,,,,,
250788,133,,,,,
250787,133,,,,,
250786,133,,,,,
250785,133,,,,,
250784,133,,,,,
250783,133,,,,,
250782,133,,,,,
250781,133,,,,,
250780,133,,,,,
250779,133,,,,,
250778,133,,,,,
250777,133,,,,,
250776,133,,,,,
250775,133,,,,,
250774,133,,,,,
250773,133,,,,,
250772,133,,,,,
250771,133,,,,,
250770,133,,,,,
250769,133,,,,,
250768,133,,,,,
250767,133,,,,,
250766,133,,,,,
250765,133,,,,,
250764,133,,,,,
250763,133,,,,,
250762,133,,,,,
250760,133,,,,,
250759,133,,,,,
250758,133,,,,,
250757,133,,,,,
250756,133,,,,,
250755,133,,,,,
